# ra_1	dec_1	r	rErr	i	iErr	ha	haErr	mergedClass_1	errBits	l	b	RA_2	DEC_2	L	B	MERGEDCLASS_2	J	JERR	H	HERR	K	KERR	Separation
72.06258 44.88917 16.78113 0.00397 16.12269 0.00715 16.47120 0.00747 -1.00000 0.00000 160.41810 -0.05876 1.25773 0.78346 160.41809 -0.05876 -1.00000 15.19345 0.00355 14.81673 0.00350 14.66517 0.00816 0.01865
72.05763 44.87934 19.17515 0.01811 17.94593 0.02342 18.54013 0.02812 -1.00000 0.00000 160.42336 -0.06778 1.25764 0.78329 160.42337 -0.06777 -1.00000 16.39675 0.00861 15.66497 0.00703 15.44301 0.01585 0.06530
72.19392 44.86085 17.97912 0.01023 17.28290 0.01621 17.63999 0.01956 -1.00000 0.00000 160.49972 -0.00579 1.26002 0.78297 160.49971 -0.00579 -1.00000 16.26946 0.00724 15.89720 0.00826 15.75345 0.01895 0.02386
72.18978 44.86965 19.56111 0.03499 18.69244 0.04662 19.17304 0.06562 -1.00000 0.00000 160.49109 -0.00238 1.25995 0.78312 160.49109 -0.00237 -1.00000 17.30169 0.01675 16.66692 0.01617 16.47965 0.03616 0.06239
72.18915 44.86093 19.89800 0.04659 18.95828 0.05803 19.49230 0.08624 -1.00000 0.00000 160.49748 -0.00833 1.25994 0.78297 160.49749 -0.00833 -1.00000 17.70381 0.02367 17.21640 0.02646 17.10102 0.06344 0.07362
72.18385 44.86130 19.91710 0.04736 19.05790 0.06307 19.50111 0.08690 -1.00000 0.00000 160.49477 -0.01097 1.25985 0.78298 160.49477 -0.01096 -1.00000 17.62985 0.02219 17.09651 0.02375 16.97378 0.05646 0.04405
72.18282 44.87706 17.92657 0.00986 17.17502 0.01508 17.61682 0.01924 -1.00000 0.00000 160.48224 -0.00138 1.25983 0.78325 160.48222 -0.00139 1.00000 nan nan nan nan nan nan nan
72.18212 44.86755 18.50692 0.01503 17.62356 0.02055 18.09084 0.02733 -1.00000 0.00000 160.48920 -0.00788 1.25982 0.78309 160.48921 -0.00788 1.00000 nan nan nan nan nan nan nan
72.18063 44.86152 19.99855 0.05081 19.11015 0.06590 19.57595 0.09272 -1.00000 0.00000 160.49314 -0.01257 1.25979 0.78298 160.49315 -0.01258 -1.00000 17.76272 0.02491 17.25211 0.02731 17.04177 0.06002 0.07247
72.17374 44.86986 19.23166 0.02662 18.31182 0.03441 18.85672 0.05035 -1.00000 0.00000 160.48361 -0.01094 1.25967 0.78313 160.48360 -0.01093 1.00000 nan nan nan nan nan nan nan
72.17144 44.86685 14.72234 0.00162 13.80739 0.00242 14.29854 0.00286 -1.00000 0.00000 160.48487 -0.01413 1.25963 0.78307 160.48487 -0.01412 -1.00000 12.31999 0.00069 11.74574 0.00048 11.51932 0.00087 0.04833
72.16534 44.86263 17.98766 0.01029 17.12639 0.01460 17.60307 0.01905 -1.00000 0.00000 160.48531 -0.02015 1.25952 0.78300 160.48531 -0.02015 -1.00000 15.83955 0.00525 15.32814 0.00514 15.15361 0.01124 0.05266
72.16089 44.86431 18.81525 0.01906 17.90330 0.02520 18.37164 0.03400 -1.00000 0.00000 160.48200 -0.02148 1.25945 0.78303 160.48201 -0.02147 -1.00000 16.57738 0.00923 16.01128 0.00917 15.82824 0.02022 0.08047
72.15648 44.86497 18.71103 0.01758 17.75431 0.02258 18.31799 0.03259 -1.00000 0.00000 160.47948 -0.02346 1.25937 0.78304 160.47948 -0.02345 -1.00000 16.28285 0.00733 15.64127 0.00670 15.42312 0.01418 0.05068
72.15604 44.86815 19.32448 0.02873 18.44002 0.03807 19.02174 0.05777 -1.00000 0.00000 160.47684 -0.02164 1.25936 0.78310 160.47686 -0.02164 -1.00000 17.06162 0.01372 16.58901 0.01524 16.40517 0.03380 0.08547
72.14476 44.86106 17.32248 0.00660 16.55080 0.01014 16.98743 0.01251 -1.00000 0.00000 160.47713 -0.03233 1.25916 0.78297 160.47713 -0.03231 -1.00000 15.45179 0.00399 15.04167 0.00411 14.90494 0.00913 0.08554
72.14080 44.86150 19.88952 0.04625 18.93545 0.05694 19.42741 0.08155 -1.00000 0.00000 160.47498 -0.03419 1.25910 0.78298 160.47499 -0.03416 -3.00000 nan nan nan nan nan nan nan
72.13291 44.86822 15.89150 0.00291 15.25877 0.00495 15.65916 0.00572 -1.00000 0.00000 160.46624 -0.03415 1.25896 0.78310 160.46624 -0.03410 1.00000 nan nan nan nan nan nan nan
72.13318 44.87422 14.78877 0.00167 14.12190 0.00281 14.43354 0.00306 -1.00000 0.00000 160.46177 -0.03014 1.25896 0.78320 160.46177 -0.03010 -1.00000 13.13158 0.00107 12.69038 0.00082 12.57815 0.00176 0.14541
72.10733 44.85471 19.49854 0.03466 18.66476 0.05707 19.15520 0.05769 -1.00000 0.00000 160.46489 -0.05671 1.25851 0.78286 160.46487 -0.05673 -1.00000 17.33891 0.01879 16.88117 0.02049 16.66747 0.04802 0.07621
72.17368 44.85504 18.38285 0.01403 17.62872 0.02449 18.06803 0.02413 -1.00000 0.00000 160.49492 -0.02051 1.25967 0.78287 160.49491 -0.02052 -1.00000 16.49331 0.00863 16.08784 0.00976 15.95837 0.02269 0.03341
72.16079 44.85400 19.70100 0.04121 18.65536 0.05662 19.28955 0.06464 -1.00000 0.00000 160.48984 -0.02817 1.25944 0.78285 160.48984 -0.02816 -1.00000 17.41360 0.01849 16.88449 0.01984 16.61710 0.04099 0.07333
72.10067 44.85346 18.29986 0.01317 17.39913 0.02055 17.89118 0.02114 -1.00000 0.00000 160.46281 -0.06113 1.25839 0.78284 160.46278 -0.06112 -1.00000 16.11825 0.00694 15.56979 0.00651 15.43239 0.01594 0.08209
72.10560 44.85320 19.64002 0.03911 18.88678 0.06903 19.25530 0.06279 -1.00000 0.00000 160.46526 -0.05862 1.25848 0.78284 160.46525 -0.05863 1.00000 nan nan nan nan nan nan nan
72.15884 44.85316 18.52189 0.01561 17.70119 0.02591 18.18549 0.02638 -1.00000 0.00000 160.48959 -0.02978 1.25941 0.78284 160.48958 -0.02979 -1.00000 16.44544 0.00832 15.96927 0.00888 15.80763 0.01990 0.03966
72.17787 44.85288 18.59212 0.01649 17.83255 0.02874 18.27697 0.02831 -1.00000 0.00000 160.49849 -0.01964 1.25974 0.78283 160.49848 -0.01965 -1.00000 16.54272 0.00897 16.13028 0.01011 15.95975 0.02270 0.03238
72.14658 44.85325 15.78821 0.00269 15.10110 0.00473 15.45533 0.00469 -1.00000 0.00000 160.48393 -0.03637 1.25919 0.78284 160.48392 -0.03639 -1.00000 14.10031 0.00172 13.66088 0.00148 13.53756 0.00311 0.05278
72.11757 44.85168 19.45125 0.03330 18.56650 0.05250 19.16028 0.05794 -1.00000 0.00000 160.47189 -0.05311 1.25869 0.78281 160.47187 -0.05310 -1.00000 17.08133 0.01511 16.48981 0.01449 16.28389 0.03412 0.08099
72.10659 44.85109 17.49508 0.00740 16.35169 0.00988 17.02595 0.01162 -1.00000 0.00000 160.46733 -0.05945 1.25850 0.78280 160.46730 -0.05945 -1.00000 14.48711 0.00227 13.74040 0.00159 13.47083 0.00324 0.06870
72.09818 44.85076 16.01239 0.00303 15.01451 0.00452 15.56971 0.00498 -1.00000 0.00000 160.46373 -0.06422 1.25835 0.78279 160.46371 -0.06421 -1.00000 13.38358 0.00123 12.72386 0.00084 12.52896 0.00170 0.06631
72.17659 44.85036 19.04533 0.02373 17.68871 0.02566 18.40232 0.03122 -1.00000 0.00000 160.49984 -0.02195 1.25972 0.78279 160.49983 -0.02196 -1.00000 16.02714 0.00602 15.30795 0.00504 15.03055 0.01012 0.05933
72.14694 44.84953 18.86683 0.02052 17.97976 0.03233 18.50621 0.03389 -1.00000 0.00000 160.48694 -0.03857 1.25920 0.78277 160.48692 -0.03858 -1.00000 nan nan nan nan nan nan 0.04552
72.13245 44.84854 19.04087 0.02365 18.28905 0.04162 18.67433 0.03878 -1.00000 0.00000 160.48109 -0.04707 1.25895 0.78275 160.48106 -0.04707 1.00000 nan nan nan nan nan nan nan
72.15093 44.84856 14.99024 0.00178 14.08855 0.00281 14.56537 0.00299 -1.00000 0.00000 160.48950 -0.03702 1.25927 0.78275 160.48949 -0.03704 -1.00000 12.60393 0.00079 12.00264 0.00055 11.81016 0.00103 0.05950
72.10035 44.84769 19.29013 0.02907 18.41425 0.04619 18.93011 0.04781 -1.00000 0.00000 160.46707 -0.06502 1.25839 0.78274 160.46705 -0.06502 -1.00000 17.05344 0.01478 16.51621 0.01483 16.34236 0.03585 0.04770
72.15563 44.84759 19.56424 0.03665 18.74431 0.06108 19.17483 0.05866 -1.00000 0.00000 160.49239 -0.03510 1.25935 0.78274 160.49238 -0.03512 -2.00000 17.26388 0.01630 16.80310 0.01855 16.52850 0.03794 0.06858
72.10005 44.84663 19.57532 0.03700 18.79615 0.06385 19.31914 0.06628 -1.00000 0.00000 160.46775 -0.06587 1.25838 0.78272 160.46772 -0.06588 -1.00000 17.30373 0.01828 16.81623 0.01938 16.57063 0.04406 0.08245
72.09260 44.84601 18.87652 0.02069 18.28132 0.04136 18.76811 0.04185 -1.00000 0.00000 160.46482 -0.07030 1.25825 0.78271 160.46480 -0.07030 -1.00000 17.13115 0.01579 16.82050 0.01944 16.59038 0.04476 0.03873
72.09925 44.84564 18.30597 0.01323 17.49224 0.02205 17.96060 0.02226 -1.00000 0.00000 160.46814 -0.06694 1.25837 0.78270 160.46813 -0.06693 -1.00000 16.30640 0.00805 15.84590 0.00827 15.70753 0.02036 0.03641
72.14705 44.84495 19.90916 0.04934 18.98530 0.07517 19.52550 0.07910 -1.00000 0.00000 160.49049 -0.04145 1.25920 0.78269 160.49050 -0.04147 -1.00000 nan nan nan nan nan nan 0.07588
72.10428 44.84478 16.96043 0.00524 16.29795 0.00954 16.62565 0.00904 -1.00000 0.00000 160.47110 -0.06476 1.25846 0.78269 160.47108 -0.06476 -1.00000 15.24911 0.00371 14.87576 0.00370 14.71581 0.00867 0.05943
72.13835 44.84486 18.69507 0.01789 17.79445 0.02788 18.30777 0.02899 -1.00000 0.00000 160.48659 -0.04624 1.25905 0.78269 160.48658 -0.04624 -2.00000 16.36432 0.00843 15.72237 0.00747 15.50498 0.01724 0.02463
72.12187 44.84519 14.49638 0.00140 13.62387 0.00224 14.08929 0.00237 -1.00000 0.00000 160.47881 -0.05496 1.25876 0.78270 160.47879 -0.05496 -1.00000 12.18498 0.00067 11.63601 0.00046 11.45126 0.00091 0.05386
72.11102 44.84431 19.66490 0.03995 18.89862 0.06974 19.31375 0.06598 -1.00000 0.00000 160.47453 -0.06141 1.25857 0.78268 160.47451 -0.06141 -1.00000 17.37552 0.01946 16.85309 0.02008 16.69380 0.04947 0.06104
72.13444 44.84461 16.65985 0.00437 15.91086 0.00751 16.31348 0.00751 -1.00000 0.00000 160.48500 -0.04852 1.25898 0.78269 160.48498 -0.04851 1.00000 nan nan nan nan nan nan nan
72.13850 44.84379 18.25175 0.01270 17.41511 0.02080 17.81427 0.01998 -1.00000 0.00000 160.48748 -0.04684 1.25905 0.78267 160.48747 -0.04683 -2.00000 15.98611 0.00629 15.37136 0.00556 15.15905 0.01277 0.04155
72.15882 44.84364 19.02856 0.02341 18.27496 0.04114 18.76207 0.04165 -1.00000 0.00000 160.49687 -0.03591 1.25941 0.78267 160.49685 -0.03593 -1.00000 17.01930 0.01327 16.63372 0.01594 16.45422 0.03549 0.06899
72.12046 44.84313 19.80842 0.04521 18.99334 0.07570 19.62016 0.08585 -1.00000 0.00000 160.47974 -0.05705 1.25874 0.78266 160.47970 -0.05705 -2.00000 17.76027 0.02718 17.20991 0.02771 17.10259 0.07195 0.12027
72.16569 44.84389 13.82166 0.00101 13.27896 0.00190 13.49817 0.00179 -1.00000 0.00000 160.49981 -0.03203 1.25953 0.78267 160.49980 -0.03204 -1.00000 12.39255 0.00071 11.98013 0.00054 11.85361 0.00105 0.03353
72.14613 44.84206 19.70081 0.04120 18.75312 0.06154 19.34977 0.06804 -1.00000 0.00000 160.49229 -0.04382 1.25919 0.78264 160.49227 -0.04382 -2.00000 nan nan 17.67411 0.04236 nan nan 0.04359
72.13901 44.84234 16.29418 0.00354 15.56482 0.00613 15.94301 0.00609 -1.00000 0.00000 160.48882 -0.04750 1.25906 0.78265 160.48881 -0.04750 1.00000 nan nan nan nan nan nan nan
72.11810 44.84206 17.52800 0.00757 16.54126 0.01118 17.10045 0.01220 -1.00000 0.00000 160.47949 -0.05902 1.25870 0.78264 160.47947 -0.05902 -1.00000 14.89503 0.00294 14.24572 0.00229 14.02499 0.00497 0.04777
72.11756 44.84089 19.55560 0.03639 18.48906 0.04918 19.10120 0.05513 -1.00000 0.00000 160.48014 -0.06007 1.25869 0.78262 160.48014 -0.06014 1.00000 nan nan nan nan nan nan nan
72.13599 44.84063 19.03876 0.02361 18.20729 0.03890 18.67990 0.03896 -1.00000 0.00000 160.48875 -0.05024 1.25901 0.78262 160.48874 -0.05024 1.00000 nan nan nan nan nan nan nan
72.10054 44.84032 19.30675 0.02948 18.47708 0.04869 18.98879 0.05019 -1.00000 0.00000 160.47280 -0.06967 1.25839 0.78261 160.47278 -0.06966 -2.00000 17.13847 0.01592 16.76258 0.01853 16.47548 0.04056 0.03493
72.12878 44.83824 17.35059 0.00672 16.64872 0.01202 17.03441 0.01168 -1.00000 0.00000 160.48729 -0.05569 1.25888 0.78257 160.48728 -0.05569 -2.00000 15.66295 0.00497 15.28866 0.00520 15.17653 0.01296 0.03555
72.11011 44.83797 18.91714 0.02138 18.24759 0.04022 18.70169 0.03965 -1.00000 0.00000 160.47897 -0.06599 1.25856 0.78257 160.47894 -0.06599 -1.00000 17.06581 0.01499 16.77094 0.01871 16.57391 0.04451 0.06938
72.10654 44.83789 18.31764 0.01335 17.59932 0.02394 18.06393 0.02405 -1.00000 0.00000 160.47740 -0.06798 1.25850 0.78257 160.47738 -0.06797 -1.00000 16.50953 0.00948 16.14291 0.01074 16.01591 0.02693 0.05269
72.09136 44.83711 18.22121 0.01241 17.49181 0.02204 17.98402 0.02265 -1.00000 0.00000 160.47106 -0.07672 1.25823 0.78256 160.47104 -0.07671 -1.00000 16.34157 0.00830 15.99467 0.00942 15.91229 0.02444 0.06724
72.09131 44.83552 19.27531 0.02872 18.35714 0.04404 18.76925 0.04189 -1.00000 0.00000 160.47225 -0.07777 1.25823 0.78253 160.47222 -0.07777 -1.00000 16.91912 0.01326 16.39941 0.01344 16.21449 0.03204 0.06844
72.10098 44.83607 14.69885 0.00155 14.21861 0.00300 14.47641 0.00286 -1.00000 0.00000 160.47625 -0.07216 1.25840 0.78254 160.47623 -0.07215 -1.00000 13.39353 0.00124 13.20345 0.00112 13.10942 0.00251 0.05747
72.14899 44.83508 19.79027 0.04451 18.91284 0.07060 19.40800 0.07151 -1.00000 0.00000 160.49893 -0.04676 1.25924 0.78252 160.49889 -0.04678 -1.00000 17.38987 0.01820 16.66839 0.01661 16.52513 0.03803 0.13846
72.12546 44.83440 17.47379 0.00730 16.56015 0.01132 17.06315 0.01190 -1.00000 0.00000 160.48871 -0.05996 1.25883 0.78251 160.48870 -0.05996 -2.00000 15.04125 0.00324 14.47548 0.00273 14.28177 0.00613 0.02737
72.12042 44.83413 19.73335 0.04237 18.79361 0.06371 19.37695 0.06963 -1.00000 0.00000 160.48661 -0.06288 1.25874 0.78250 160.48660 -0.06288 -2.00000 17.31420 0.01853 16.66439 0.01707 16.40132 0.03830 0.02736
72.13012 44.83311 19.29001 0.02907 18.04613 0.03411 18.71938 0.04022 -1.00000 0.00000 160.49183 -0.05827 1.25891 0.78249 160.49181 -0.05827 -1.00000 16.52209 0.00959 15.83100 0.00824 15.58724 0.01861 0.03401
72.14335 44.83243 19.08413 0.02450 18.37657 0.04476 18.76128 0.04162 -1.00000 0.00000 160.49839 -0.05153 1.25914 0.78247 160.49838 -0.05153 -1.00000 17.05442 0.01487 16.58942 0.01604 16.48323 0.04161 0.01050
72.11625 44.82896 17.02329 0.00545 16.32215 0.00969 16.68216 0.00936 -1.00000 0.00000 160.48866 -0.06846 1.25867 0.78241 160.48865 -0.06846 -2.00000 15.20908 0.00363 14.73083 0.00332 14.60015 0.00796 0.04227
72.09459 44.82817 17.42812 0.00708 16.67123 0.01220 17.06516 0.01192 -1.00000 0.00000 160.47937 -0.08072 1.25829 0.78240 160.47936 -0.08072 -1.00000 15.50201 0.00444 15.08807 0.00441 14.91147 0.01026 0.04076
72.13017 44.82602 19.23093 0.02767 18.37743 0.04479 18.92794 0.04772 -1.00000 0.00000 160.49727 -0.06280 1.25891 0.78236 160.49726 -0.06280 -2.00000 17.24427 0.01751 16.71698 0.01798 16.52078 0.04301 0.02380
72.13496 44.82560 19.76967 0.04372 18.72086 0.05987 19.25893 0.06298 -1.00000 0.00000 160.49978 -0.06048 1.25899 0.78235 160.49976 -0.06047 1.00000 nan nan nan nan nan nan nan
72.10902 44.82392 19.26771 0.02853 17.73113 0.02653 18.48847 0.03342 -1.00000 0.00000 160.48922 -0.07564 1.25854 0.78233 160.48921 -0.07562 1.00000 nan nan nan nan nan nan nan
72.11813 44.82043 17.57456 0.00781 17.02668 0.01563 17.38311 0.01473 -1.00000 0.00000 160.49605 -0.07294 1.25870 0.78226 160.49604 -0.07293 1.00000 nan nan nan nan nan nan nan
72.11515 44.81459 18.09452 0.01130 17.29257 0.01897 17.74805 0.01905 -1.00000 0.00000 160.49915 -0.07832 1.25865 0.78216 160.49915 -0.07830 1.00000 nan nan nan nan nan nan nan
